year,engine size,automatic transmission,mileage,fuel type,tax,mpg,price
2017,1.0,no,21454.0,petrol,20.0,62.8,10062.0
2016,1.4,yes,9301.0,petrol,145.0,47.9,10080.0
2017,1.0,no,18419.0,petrol,30.0,55.4,10095.0
2018,1.4,no,29790.0,petrol,145.0,47.1,10097.0
2016,1.4,no,25740.0,petrol,160.0,44.8,10100.0
2014,2.0,no,77701.0,diesel,125.0,57.6,10100.0
2018,1.1,no,3665.0,petrol,145.0,64.2,10120.0
2016,2.0,no,53458.0,diesel,20.0,68.9,10120.0
2017,1.3,no,25071.0,petrol,30.0,55.0,10122.0
2016,1.6,no,61130.0,diesel,0.0,74.3,10130.0
2013,2.2,no,55998.0,diesel,200.0,46.3,10149.0
2018,1.0,no,7316.0,petrol,145.0,65.7,10150.0
2018,1.4,no,14089.0,petrol,145.0,51.4,10160.0
2014,2.0,yes,61811.0,diesel,125.0,56.5,10168.0
2017,1.0,no,10485.0,petrol,145.0,65.7,10170.0
2018,1.0,no,15950.0,petrol,145.0,65.7,10179.0
2018,1.0,no,12689.0,petrol,150.0,65.7,10180.0
2019,1.2,no,2638.0,petrol,145.0,44.8,10185.0
2013,2.0,no,69884.0,diesel,145.0,54.3,10190.0
2018,1.0,no,13487.0,petrol,145.0,65.7,10190.0
2018,1.2,no,14698.0,petrol,145.0,54.3,10191.0
2017,1.4,yes,6525.0,petrol,150.0,47.9,10195.0
2018,1.0,no,22000.0,petrol,145.0,58.9,10195.0
2019,1.2,no,15028.0,petrol,145.0,47.1,10197.0
2015,1.0,no,36910.0,petrol,0.0,67.3,10198.0
2019,1.4,no,5044.0,petrol,145.0,43.5,10199.0
2016,1.6,yes,10000.0,petrol,160.0,44.1,10200.0
2017,1.4,no,40861.0,petrol,30.0,55.4,10200.0
2017,1.5,no,32058.0,diesel,30.0,64.2,10200.0
2018,1.1,no,12700.0,petrol,145.0,64.2,10200.0
2017,1.0,no,23403.0,petrol,145.0,65.7,10200.0
2017,1.5,no,31804.0,diesel,0.0,78.5,10200.0
2016,1.0,no,18574.0,petrol,0.0,65.7,10210.0
2017,1.0,no,22677.0,petrol,145.0,57.7,10228.0
2017,1.0,no,11634.0,petrol,0.0,65.7,10230.0
2016,1.2,no,24769.0,petrol,20.0,60.1,10231.0
2016,2.0,yes,20173.0,diesel,200.0,46.3,10240.0
2016,1.5,no,51577.0,petrol,30.0,57.6,10242.0
2017,1.5,no,19205.0,petrol,150.0,58.9,10247.0
2016,1.2,yes,33060.0,petrol,20.0,60.1,10248.0
2019,1.2,no,291.0,petrol,145.0,44.8,10250.0
2017,1.0,no,26766.0,petrol,0.0,65.7,10250.0
2018,1.0,no,23022.0,petrol,145.0,65.7,10250.0
2017,1.6,no,17930.0,diesel,145.0,78.5,10250.0
2017,1.6,no,17930.0,diesel,145.0,78.5,10250.0
2015,1.4,no,28003.0,petrol,30.0,57.6,10260.0
2017,1.0,no,9996.0,petrol,145.0,65.7,10260.0
2017,1.5,no,20254.0,diesel,0.0,74.3,10289.0
2012,1.4,no,44331.0,petrol,125.0,52.3,10290.0
2019,1.0,no,1837.0,petrol,145.0,54.3,10290.0
2017,1.0,no,17921.0,petrol,145.0,56.5,10290.0
2019,1.0,no,4597.0,petrol,145.0,57.7,10290.0
2018,1.0,no,14696.0,petrol,145.0,58.9,10290.0
2016,1.5,no,19373.0,diesel,30.0,64.2,10290.0
2017,1.1,no,4070.0,petrol,145.0,64.2,10290.0
2016,1.0,no,5650.0,petrol,20.0,58.9,10291.0
2016,1.4,yes,35364.0,petrol,235.0,39.8,10295.0
2019,1.4,no,14600.0,petrol,145.0,43.5,10295.0
2017,1.0,no,17000.0,petrol,20.0,60.1,10295.0
2017,1.0,no,17749.0,petrol,20.0,64.2,10295.0
2017,2.0,no,71480.0,diesel,30.0,64.2,10295.0
2016,2.0,no,124870.0,diesel,20.0,67.3,10295.0
2018,1.4,no,12221.0,petrol,145.0,52.3,10298.0
2017,1.0,no,41460.0,petrol,30.0,55.4,10298.0
2017,1.2,no,25383.0,petrol,145.0,60.1,10298.0
2017,1.0,no,20536.0,petrol,150.0,60.1,10298.0
2016,1.6,no,67959.0,diesel,0.0,74.3,10298.0
2017,1.2,no,11845.0,petrol,145.0,60.1,10299.0
2016,1.7,no,45000.0,diesel,30.0,61.7,10299.0
2015,2.0,yes,38286.0,diesel,30.0,64.2,10299.0
2017,1.0,no,2650.0,petrol,145.0,65.7,10299.0
2017,1.0,no,14991.0,petrol,145.0,65.7,10300.0
2016,1.5,no,14896.0,diesel,0.0,74.3,10300.0
2017,1.4,no,13511.0,petrol,145.0,47.1,10317.0
2017,1.5,no,18653.0,diesel,30.0,64.2,10330.0
2017,1.0,no,31767.0,petrol,145.0,60.1,10340.0
2014,2.0,no,49030.0,diesel,30.0,64.2,10345.0
2016,1.5,no,19508.0,diesel,0.0,74.3,10350.0
2015,2.1,no,78058.0,diesel,30.0,65.7,10354.0
2018,1.4,yes,11889.0,petrol,145.0,47.1,10364.0
2019,1.4,no,2354.0,petrol,145.0,43.5,10370.0
2018,1.4,no,36493.0,petrol,145.0,47.1,10370.0
2016,1.2,no,29329.0,petrol,30.0,58.9,10395.0
2018,1.5,no,11000.0,petrol,145.0,58.9,10395.0
2015,2.0,yes,114890.0,diesel,125.0,60.1,10395.0
2016,1.6,no,53440.0,diesel,0.0,80.7,10395.0
2018,1.1,no,7101.0,petrol,145.0,64.2,10397.0
2019,1.4,no,12635.0,petrol,145.0,43.5,10398.0
2019,1.4,no,9493.0,petrol,145.0,43.5,10399.0
2016,1.6,no,46113.0,diesel,0.0,74.3,10399.0
2019,1.2,no,2569.0,petrol,145.0,44.8,10400.0
2018,1.1,no,6169.0,petrol,145.0,55.4,10400.0
2016,1.2,no,18505.0,petrol,20.0,60.1,10430.0
2017,1.0,no,10000.0,petrol,145.0,65.7,10445.0
2015,1.6,no,42020.0,diesel,145.0,54.3,10450.0
2017,1.5,no,67339.0,diesel,30.0,64.2,10465.0
2019,1.0,no,12822.0,petrol,145.0,61.4,10470.0
2017,1.3,yes,34408.0,petrol,30.0,58.0,10471.0
2019,1.2,no,11166.0,petrol,145.0,46.3,10485.0
2019,1.2,no,13484.0,petrol,145.0,46.3,10485.0
2015,2.0,no,66563.0,diesel,20.0,68.9,10485.0
2017,1.6,no,17609.0,diesel,145.0,72.4,10485.0
2014,1.8,no,70360.0,diesel,125.0,61.4,10489.0
2017,1.6,no,38763.0,petrol,200.0,42.2,10490.0
2011,3.0,yes,73000.0,diesel,235.0,42.8,10490.0
2018,1.2,no,8971.0,petrol,145.0,43.5,10490.0
2019,1.4,no,5922.0,petrol,150.0,43.5,10490.0
2016,1.4,yes,10400.0,petrol,125.0,51.4,10490.0
2015,1.4,no,34252.0,petrol,30.0,53.3,10490.0
2014,2.0,no,51356.0,diesel,145.0,53.3,10490.0
2016,1.2,no,37000.0,petrol,20.0,60.1,10490.0
2019,1.0,no,12393.0,petrol,145.0,61.4,10490.0
2017,1.0,no,21044.0,petrol,145.0,61.4,10490.0
2014,2.0,no,76000.0,diesel,20.0,67.3,10490.0
2017,1.4,yes,24927.0,petrol,145.0,47.9,10491.0
2018,1.0,no,23968.0,petrol,145.0,60.1,10491.0
2017,1.0,no,15245.0,petrol,20.0,61.4,10491.0
2016,1.7,no,36084.0,diesel,30.0,65.7,10491.0
2018,1.0,no,6522.0,petrol,145.0,65.7,10491.0
2019,1.4,yes,8125.0,petrol,150.0,39.8,10495.0
2017,1.6,no,14951.0,petrol,200.0,42.2,10495.0
2016,1.4,no,38354.0,petrol,200.0,42.2,10495.0
2019,1.4,no,9028.0,petrol,145.0,43.5,10495.0
2019,1.4,no,4500.0,petrol,150.0,43.5,10495.0
2019,1.2,no,20.0,petrol,150.0,44.8,10495.0
2017,1.5,yes,34075.0,petrol,150.0,44.8,10495.0
2017,1.4,no,27402.0,petrol,145.0,47.1,10495.0
2014,2.0,yes,60000.0,diesel,200.0,47.7,10495.0
2014,2.0,no,39000.0,diesel,205.0,47.9,10495.0
2017,1.0,no,29750.0,petrol,125.0,52.3,10495.0
2019,1.0,no,3321.0,petrol,145.0,54.3,10495.0
2018,1.4,no,10218.0,petrol,145.0,55.4,10495.0
2019,1.0,yes,4600.0,petrol,150.0,55.4,10495.0
2019,1.0,no,3500.0,petrol,145.0,56.5,10495.0
2017,1.5,no,15006.0,petrol,145.0,56.5,10495.0
2017,1.5,no,13101.0,petrol,150.0,56.5,10495.0
2019,1.0,no,4.0,petrol,145.0,57.7,10495.0
2019,1.0,no,10.0,petrol,145.0,57.7,10495.0
2018,1.0,no,15006.0,petrol,145.0,57.7,10495.0
2017,1.2,no,24842.0,petrol,145.0,58.9,10495.0
2017,1.2,no,24754.0,petrol,20.0,60.1,10495.0
2018,1.0,no,33237.0,petrol,145.0,60.1,10495.0
2017,1.0,no,12000.0,petrol,145.0,64.2,10495.0
2018,1.0,no,20526.0,petrol,145.0,65.7,10495.0
2019,1.4,no,9260.0,petrol,150.0,43.5,10498.0
2018,1.4,no,22103.0,petrol,145.0,51.4,10498.0
2015,1.4,no,46223.0,petrol,30.0,53.3,10498.0
2017,1.0,no,8879.0,petrol,20.0,58.9,10498.0
2018,1.5,no,12985.0,petrol,145.0,58.9,10498.0
2016,1.2,no,19721.0,petrol,20.0,60.1,10498.0
2015,2.0,no,52952.0,diesel,125.0,60.1,10498.0
2017,1.0,no,12081.0,petrol,145.0,60.1,10498.0
2017,1.0,no,7712.0,petrol,0.0,65.7,10498.0
2015,1.0,no,21396.0,petrol,0.0,67.3,10498.0
2016,1.5,no,17685.0,diesel,0.0,74.3,10498.0
2019,1.4,no,3130.0,petrol,150.0,43.5,10499.0
2019,1.2,no,308.0,petrol,145.0,47.9,10499.0
2016,1.2,yes,48682.0,petrol,125.0,51.4,10499.0
2016,1.5,yes,17893.0,diesel,30.0,58.9,10499.0
2017,1.2,no,30000.0,petrol,150.0,60.1,10499.0
2017,1.6,no,40489.0,diesel,30.0,65.7,10499.0
2017,1.6,no,42690.0,diesel,145.0,65.7,10499.0
2016,2.0,no,60061.0,diesel,20.0,68.9,10499.0
2015,1.5,no,60000.0,diesel,20.0,70.6,10499.0
2016,1.6,no,10481.0,petrol,200.0,40.9,10500.0
2016,1.4,no,9666.0,petrol,160.0,44.8,10500.0
2015,1.6,yes,6693.0,petrol,165.0,44.8,10500.0
2015,1.5,no,20701.0,petrol,165.0,45.6,10500.0
2015,1.6,no,35432.0,petrol,145.0,47.9,10500.0
2016,1.0,no,19500.0,petrol,125.0,52.3,10500.0
2016,1.0,no,8900.0,petrol,20.0,60.1,10500.0
2017,1.0,no,29461.0,petrol,20.0,60.1,10500.0
2017,1.2,yes,19310.0,petrol,145.0,60.1,10500.0
2017,1.0,no,30933.0,petrol,145.0,60.1,10500.0
2017,1.2,no,20946.0,petrol,150.0,60.1,10500.0
2017,1.0,no,21718.0,petrol,150.0,60.1,10500.0
2016,1.0,no,15610.0,petrol,20.0,61.4,10500.0
2013,2.0,no,68000.0,diesel,30.0,61.4,10500.0
2014,1.8,no,33000.0,diesel,125.0,61.4,10500.0
2012,2.0,yes,84000.0,diesel,30.0,62.8,10500.0
2017,1.5,no,28958.0,diesel,30.0,64.2,10500.0
2016,2.0,no,54004.0,diesel,30.0,64.2,10500.0
2018,1.1,no,8234.0,petrol,145.0,64.2,10500.0
2017,1.0,no,15296.0,petrol,0.0,65.7,10500.0
2016,1.0,no,16640.0,petrol,0.0,65.7,10500.0
2016,1.6,no,22484.0,diesel,30.0,65.7,10500.0
2018,1.0,no,6636.0,petrol,145.0,65.7,10500.0
2018,1.0,no,10132.0,petrol,145.0,65.7,10500.0
2018,1.0,no,23439.0,petrol,145.0,65.7,10500.0
2018,1.0,no,35519.0,petrol,145.0,65.7,10500.0
2016,1.5,no,16072.0,diesel,20.0,68.9,10500.0
2015,2.0,no,52571.0,diesel,20.0,70.6,10500.0
2017,1.0,no,11961.0,petrol,20.0,62.8,10510.0
2016,1.5,no,39512.0,diesel,0.0,78.5,10514.0
2014,1.5,no,48218.0,diesel,20.0,72.4,10528.0
2017,1.0,no,2317.0,petrol,145.0,60.1,10532.0
2014,2.0,yes,45263.0,diesel,30.0,64.2,10540.0
2015,2.0,no,28039.0,diesel,200.0,47.9,10550.0
2016,1.5,no,40313.0,diesel,0.0,78.5,10550.0
2018,1.0,no,14112.0,petrol,145.0,58.9,10570.0
2018,1.0,no,33770.0,petrol,145.0,56.5,10590.0
2016,1.4,no,24200.0,petrol,200.0,42.2,10591.0
2016,1.6,no,31334.0,petrol,235.0,38.7,10595.0
2017,1.6,no,39612.0,diesel,145.0,76.3,10598.0
2017,1.5,no,37187.0,diesel,145.0,68.9,10599.0
2018,1.0,no,23060.0,petrol,145.0,56.5,10600.0
2016,1.0,no,22430.0,petrol,20.0,60.1,10600.0
2017,1.2,no,27565.0,petrol,145.0,60.1,10600.0
2015,2.0,no,25997.0,diesel,20.0,68.9,10600.0
2017,1.5,no,18385.0,diesel,0.0,74.3,10620.0
2019,1.2,no,3257.0,petrol,145.0,47.9,10630.0
2016,1.6,yes,29640.0,diesel,125.0,57.6,10640.0
2014,1.6,no,33026.0,diesel,150.0,52.3,10650.0
2019,1.5,no,7869.0,petrol,145.0,47.9,10660.0
2016,1.4,yes,21842.0,petrol,125.0,51.4,10670.0
2016,1.0,yes,27977.0,petrol,125.0,51.4,10670.0
2017,1.6,no,30226.0,diesel,145.0,68.9,10670.0
2013,2.1,no,75000.0,diesel,160.0,52.3,10675.0
2017,1.5,no,22040.0,diesel,145.0,74.3,10680.0
2018,1.4,no,36767.0,petrol,145.0,39.2,10690.0
2016,1.5,no,41718.0,petrol,125.0,53.3,10690.0
2018,1.5,no,15582.0,petrol,145.0,58.9,10690.0
2017,1.6,no,33237.0,petrol,145.0,42.2,10695.0
2016,1.4,no,15377.0,petrol,125.0,51.4,10695.0
2017,1.4,no,14736.0,petrol,145.0,51.4,10695.0
2019,1.4,no,13317.0,petrol,145.0,52.3,10695.0
2016,1.4,no,44556.0,petrol,30.0,55.4,10695.0
2019,1.0,no,5187.0,petrol,145.0,64.2,10695.0
2017,1.6,no,32063.0,diesel,30.0,65.7,10695.0
2015,2.0,no,98250.0,diesel,20.0,67.3,10695.0
2016,1.6,yes,34801.0,diesel,20.0,58.9,10697.0
2016,1.4,no,17251.0,petrol,200.0,42.2,10698.0
2015,1.4,no,37458.0,petrol,30.0,55.4,10698.0
2016,1.7,no,36567.0,diesel,30.0,61.7,10698.0
2017,1.5,no,31743.0,diesel,20.0,68.9,10698.0
2017,1.6,no,23366.0,diesel,30.0,65.7,10699.0
2016,1.6,no,16133.0,diesel,20.0,72.4,10699.0
2017,1.5,no,21913.0,diesel,0.0,78.5,10699.0
2016,1.6,no,28062.0,petrol,200.0,42.2,10700.0
2015,2.1,yes,62439.0,diesel,150.0,53.3,10700.0
2013,1.8,yes,46414.0,diesel,30.0,64.2,10700.0
2018,1.0,no,26522.0,petrol,145.0,65.7,10700.0
2017,1.0,no,20100.0,petrol,0.0,65.7,10701.0
2018,1.0,no,8949.0,petrol,145.0,65.7,10708.0
2017,1.0,yes,12874.0,petrol,145.0,54.3,10710.0
2017,1.0,no,19891.0,petrol,145.0,60.1,10719.0
2017,1.6,no,39850.0,diesel,150.0,68.9,10725.0
2017,1.2,no,26199.0,petrol,145.0,60.1,10746.0
2017,1.4,no,5778.0,petrol,145.0,47.1,10750.0
2014,2.0,no,25000.0,diesel,200.0,48.7,10750.0
2018,1.0,no,15502.0,petrol,145.0,65.7,10750.0
2017,1.5,no,33196.0,diesel,145.0,74.3,10750.0
2017,1.0,no,22936.0,petrol,145.0,60.1,10752.0
2017,1.6,no,30137.0,diesel,145.0,68.9,10760.0
2017,1.0,no,17283.0,petrol,145.0,62.8,10770.0
2019,1.2,no,2574.0,petrol,145.0,47.9,10780.0
2017,1.5,no,16711.0,diesel,145.0,78.5,10780.0
2015,2.0,yes,50323.0,diesel,145.0,52.3,10781.0
2017,1.3,yes,11071.0,petrol,30.0,58.0,10790.0
2017,1.2,no,16653.0,petrol,20.0,60.1,10790.0
2017,1.2,no,20140.0,petrol,20.0,60.1,10790.0
2017,1.4,yes,24855.0,petrol,205.0,40.9,10795.0
2016,1.3,yes,26599.0,petrol,30.0,55.0,10795.0
2018,1.1,no,10266.0,petrol,145.0,55.4,10795.0
2016,1.4,no,65890.0,petrol,30.0,58.9,10795.0
2017,1.2,no,12375.0,petrol,145.0,60.1,10795.0
2015,2.0,yes,61570.0,diesel,30.0,62.8,10795.0
2018,1.0,no,19901.0,petrol,150.0,65.7,10795.0
2015,1.5,no,55820.0,diesel,20.0,70.6,10795.0
2017,1.4,no,11703.0,petrol,125.0,51.4,10798.0
2017,1.2,no,19798.0,petrol,150.0,54.3,10798.0
2018,1.0,no,14678.0,petrol,145.0,61.4,10798.0
2018,1.4,no,34648.0,petrol,145.0,47.1,10799.0
2019,1.2,no,3078.0,petrol,145.0,48.7,10799.0
2016,1.5,no,12249.0,diesel,30.0,64.2,10799.0
2018,1.0,no,16400.0,petrol,145.0,65.7,10799.0
2017,1.5,no,48370.0,diesel,145.0,74.3,10799.0
2016,1.2,no,18420.0,petrol,20.0,60.1,10800.0
2015,2.0,no,31593.0,diesel,125.0,60.1,10800.0
2014,2.0,no,50810.0,diesel,30.0,61.4,10800.0
2016,1.5,no,33212.0,diesel,30.0,64.2,10800.0
2018,1.0,no,19153.0,petrol,145.0,65.7,10800.0
2017,1.0,yes,30228.0,petrol,125.0,51.4,10810.0
2017,1.5,no,19932.0,diesel,20.0,68.9,10845.0
2017,1.4,no,35323.0,petrol,145.0,47.1,10850.0
2015,1.4,no,33564.0,petrol,30.0,53.3,10850.0
2016,1.4,no,49550.0,petrol,30.0,53.3,10850.0
2019,1.0,no,14669.0,petrol,145.0,58.9,10850.0
2012,2.0,no,95000.0,diesel,205.0,47.9,10888.0
2017,1.2,no,14056.0,petrol,20.0,60.1,10895.0
2018,1.0,no,14000.0,petrol,145.0,65.7,10899.0
2016,1.5,no,46035.0,diesel,20.0,70.6,10899.0
2016,1.0,no,15466.0,petrol,30.0,55.4,10900.0
2018,1.0,no,17660.0,petrol,145.0,57.7,10900.0
2017,1.0,no,25459.0,petrol,145.0,60.1,10900.0
2017,2.0,no,62021.0,diesel,145.0,65.7,10900.0
2019,1.5,no,2286.0,petrol,145.0,47.9,10920.0
2016,2.0,no,87754.0,diesel,0.0,74.3,10923.0
2019,1.2,no,6.0,petrol,145.0,43.5,10940.0
2019,1.4,no,13184.0,petrol,150.0,47.9,10948.0
2019,1.0,no,3618.0,petrol,145.0,52.3,10950.0
2017,1.0,no,14800.0,petrol,145.0,52.3,10950.0
2017,1.2,no,19805.0,petrol,145.0,60.1,10950.0
2017,1.2,no,24528.0,petrol,145.0,60.1,10950.0
2018,1.0,no,14415.0,petrol,145.0,65.7,10950.0
2017,1.0,no,26533.0,petrol,150.0,65.7,10950.0
2015,2.0,no,61713.0,diesel,20.0,64.2,10960.0
2016,1.0,no,24971.0,petrol,0.0,67.3,10965.0
2017,1.0,no,10388.0,petrol,145.0,65.7,10971.0
2015,2.0,no,51144.0,diesel,20.0,55.4,10975.0
2017,1.0,no,36730.0,petrol,30.0,54.3,10979.0
2020,1.0,no,100.0,petrol,145.0,54.3,10980.0
2017,1.0,no,23928.0,petrol,20.0,60.1,10980.0
2017,1.5,no,33627.0,diesel,30.0,64.2,10987.0
2019,1.4,no,100.0,petrol,145.0,43.5,10990.0
2019,1.4,no,100.0,petrol,145.0,43.5,10990.0
2019,1.4,no,1254.0,petrol,145.0,43.5,10990.0
2020,1.0,no,1891.0,petrol,145.0,51.4,10990.0
2017,1.4,no,45399.0,petrol,30.0,53.3,10990.0
2013,2.0,yes,88000.0,diesel,145.0,55.4,10990.0
2018,1.5,no,8215.0,petrol,145.0,56.5,10990.0
2019,1.0,no,14315.0,petrol,145.0,57.7,10990.0
2017,1.2,no,21075.0,petrol,145.0,58.9,10990.0
2017,1.2,no,12359.0,petrol,145.0,60.1,10990.0
2017,1.5,yes,18315.0,petrol,145.0,60.1,10990.0
2017,1.2,no,22000.0,petrol,145.0,60.1,10990.0
2017,1.2,no,20000.0,petrol,150.0,60.1,10990.0
2017,1.2,no,23078.0,petrol,150.0,60.1,10990.0
2019,1.0,no,4234.0,petrol,150.0,61.4,10990.0
2016,2.0,no,40137.0,diesel,30.0,62.8,10990.0
2018,1.0,no,30530.0,petrol,145.0,64.2,10990.0
2018,1.0,no,13474.0,petrol,145.0,65.7,10990.0
2016,2.0,no,51000.0,diesel,20.0,68.9,10990.0
2016,1.4,no,8112.0,diesel,0.0,83.1,10990.0
2018,1.6,no,21677.0,petrol,145.0,45.6,10991.0
2018,1.0,no,19277.0,petrol,145.0,56.5,10991.0
2018,1.0,no,25943.0,petrol,145.0,65.7,10991.0
2017,1.4,no,34400.0,petrol,200.0,42.2,10994.0
2017,1.6,no,36570.0,petrol,240.0,37.7,10995.0
2017,1.6,no,19579.0,petrol,200.0,42.2,10995.0
2019,1.2,no,400.0,petrol,145.0,43.5,10995.0
2019,1.4,no,795.0,petrol,145.0,43.5,10995.0
2019,1.4,no,4529.0,petrol,150.0,43.5,10995.0
2019,1.2,no,15.0,petrol,145.0,44.8,10995.0
2018,1.2,no,14682.0,petrol,145.0,44.8,10995.0
2016,1.6,yes,4000.0,petrol,145.0,47.9,10995.0
2011,2.0,no,44000.0,diesel,160.0,49.6,10995.0
2017,1.4,no,5027.0,petrol,125.0,51.4,10995.0
2016,1.2,no,28120.0,petrol,125.0,51.4,10995.0
2017,1.0,no,21960.0,petrol,150.0,53.3,10995.0
2019,1.2,no,3000.0,petrol,150.0,57.6,10995.0
2019,1.0,no,3.0,petrol,145.0,57.7,10995.0
2019,1.0,no,3500.0,petrol,145.0,57.7,10995.0
2015,2.0,no,94500.0,diesel,125.0,58.9,10995.0
2018,1.5,no,11112.0,petrol,145.0,58.9,10995.0
2018,1.5,no,23025.0,petrol,145.0,58.9,10995.0
2018,1.5,no,8052.0,petrol,150.0,58.9,10995.0
2017,1.2,no,16302.0,petrol,145.0,60.1,10995.0
2017,1.0,no,20947.0,petrol,145.0,60.1,10995.0
2017,1.2,no,36000.0,petrol,145.0,60.1,10995.0
2018,1.0,no,12800.0,petrol,150.0,60.1,10995.0
2019,1.5,no,21085.0,diesel,150.0,60.1,10995.0
2015,2.0,no,50000.0,diesel,30.0,61.4,10995.0
2016,2.0,no,58260.0,diesel,30.0,62.8,10995.0
2018,1.0,no,10198.0,petrol,150.0,65.7,10995.0
2017,1.0,no,12513.0,petrol,150.0,65.7,10995.0
2015,2.0,no,45850.0,diesel,20.0,68.9,10995.0
2014,1.6,no,51808.0,diesel,0.0,74.3,10995.0
2017,1.0,no,21136.0,petrol,20.0,61.4,10997.0
2018,1.0,no,10956.0,petrol,145.0,65.7,10997.0
2017,1.4,no,24675.0,petrol,150.0,41.5,10998.0
2017,1.6,no,17358.0,petrol,200.0,42.2,10998.0
2019,1.2,no,7096.0,petrol,145.0,43.5,10998.0
2018,1.5,no,8227.0,petrol,145.0,47.1,10998.0
2017,1.4,no,16248.0,petrol,145.0,47.1,10998.0
2017,1.4,no,22313.0,petrol,145.0,47.1,10998.0
2017,1.4,no,25614.0,petrol,145.0,47.1,10998.0
2017,1.4,no,12000.0,petrol,145.0,51.4,10998.0
2017,1.0,no,48934.0,petrol,150.0,54.3,10998.0
2017,1.0,no,21378.0,petrol,20.0,60.1,10998.0
2014,1.4,no,50573.0,petrol,20.0,60.1,10998.0
2016,1.7,no,32617.0,diesel,30.0,61.7,10998.0
2014,2.1,no,49419.0,diesel,30.0,64.2,10998.0
2016,1.0,no,8505.0,petrol,0.0,65.7,10998.0
2017,2.0,no,55764.0,diesel,20.0,67.3,10998.0
2017,1.5,no,24107.0,diesel,20.0,68.9,10998.0
2015,2.1,no,92589.0,diesel,20.0,68.9,10998.0
2017,1.6,no,26531.0,diesel,145.0,76.3,10998.0
2016,1.6,no,19241.0,petrol,200.0,42.2,10999.0
2016,1.4,no,28956.0,petrol,200.0,42.2,10999.0
2017,1.2,yes,12455.0,petrol,150.0,47.9,10999.0
2013,1.6,no,32097.0,petrol,145.0,50.4,10999.0
2017,1.4,no,16758.0,petrol,125.0,51.4,10999.0
2014,2.0,no,57942.0,diesel,145.0,53.0,10999.0
2013,2.1,yes,63930.0,diesel,145.0,53.3,10999.0
2018,1.1,no,5918.0,petrol,145.0,55.4,10999.0
2018,1.1,no,8968.0,petrol,145.0,55.4,10999.0
2016,2.0,yes,54347.0,diesel,125.0,57.7,10999.0
2017,1.2,no,14528.0,petrol,145.0,60.1,10999.0
2018,1.0,no,17150.0,petrol,150.0,60.1,10999.0
2018,1.0,no,18571.0,petrol,145.0,65.7,10999.0
2018,1.0,no,28337.0,petrol,145.0,65.7,10999.0
2015,1.5,no,23905.0,diesel,20.0,72.4,10999.0
2016,2.0,yes,79248.0,diesel,0.0,74.3,10999.0
2015,2.0,no,87652.0,diesel,0.0,74.3,10999.0
2017,1.5,no,16714.0,diesel,145.0,74.3,10999.0
2016,1.6,no,31583.0,diesel,0.0,76.3,10999.0
2018,1.5,no,12438.0,diesel,145.0,88.3,10999.0
2018,1.4,no,33662.0,petrol,150.0,39.2,11000.0
2017,1.6,no,3277.0,petrol,200.0,42.2,11000.0
2016,1.4,no,15828.0,petrol,205.0,42.2,11000.0
2019,1.2,no,12120.0,petrol,150.0,46.3,11000.0
2016,1.4,no,40499.0,petrol,145.0,47.1,11000.0
2016,1.4,yes,17074.0,petrol,145.0,47.9,11000.0
2014,1.6,no,34922.0,petrol,145.0,47.9,11000.0
2017,1.4,no,58909.0,petrol,30.0,53.3,11000.0
2016,1.0,no,2700.0,petrol,125.0,53.3,11000.0
2017,1.4,yes,48447.0,petrol,30.0,54.3,11000.0
2018,1.1,no,4975.0,petrol,145.0,55.4,11000.0
2017,1.0,no,9172.0,petrol,145.0,56.5,11000.0
2015,2.0,yes,59117.0,diesel,125.0,57.6,11000.0
2018,1.5,yes,33444.0,petrol,145.0,57.7,11000.0
2018,1.5,no,13283.0,petrol,145.0,58.9,11000.0
2016,1.6,no,11768.0,diesel,125.0,60.1,11000.0
2017,1.0,no,10278.0,petrol,20.0,61.4,11000.0
2018,1.0,no,18050.0,petrol,145.0,61.4,11000.0
2017,2.0,no,20214.0,diesel,30.0,62.8,11000.0
2014,2.0,no,37148.0,diesel,30.0,62.8,11000.0
2017,1.0,no,25292.0,petrol,0.0,65.7,11000.0
2017,1.0,no,24000.0,petrol,145.0,65.7,11000.0
2016,1.5,no,30409.0,diesel,20.0,68.9,11000.0
2017,2.0,no,47747.0,diesel,20.0,68.9,11000.0
2018,1.6,no,28931.0,diesel,145.0,70.6,11000.0
2017,1.6,no,26326.0,diesel,20.0,72.4,11000.0
2017,1.5,no,21567.0,diesel,145.0,74.3,11000.0
2015,1.6,no,25621.0,diesel,0.0,80.7,11000.0
2017,1.4,no,21137.0,petrol,145.0,47.1,11069.0
2018,1.0,yes,32790.0,petrol,145.0,54.3,11070.0
2019,1.4,no,2000.0,petrol,145.0,43.5,11090.0
2018,1.0,no,20745.0,petrol,145.0,60.1,11091.0
2018,1.4,no,21545.0,petrol,145.0,47.1,11100.0
2018,1.5,no,32299.0,petrol,145.0,57.7,11100.0
2017,1.5,no,28507.0,diesel,145.0,72.4,11100.0
2015,2.0,no,41943.0,diesel,125.0,60.1,11108.0
2016,1.5,no,33149.0,diesel,0.0,78.5,11125.0
2017,1.4,no,9527.0,petrol,200.0,41.5,11152.0
2018,1.5,no,32038.0,diesel,145.0,64.2,11176.0
2017,1.4,no,11319.0,petrol,125.0,51.4,11190.0
2013,1.8,yes,69950.0,diesel,30.0,64.2,11195.0
